episode,training_seed,q_table_size,best_total_reward_so_far,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,label,error
14,226345,18,213.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,226345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,584,275,142,133,0.48363636363636364,367.82357050086136,214.0595669309973,8.724120623498804,977.4666082164522,147.7804338092262,309,12.0,26,357,79,89,90,99,0.9957254598111938,1,1,1,1,1,1,1,,
15,227345,18,213.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,227345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,615,288,131,157,0.5451388888888888,402.47169697786654,227.59799430223998,24.575305908197024,982.2127136640885,169.63724911391915,327,-341.0,27,358,86,81,109,82,0.995420835610917,1,1,1,1,1,1,1,,
16,228345,18,213.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,228345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,575,281,146,135,0.4804270462633452,360.502529567758,210.01848170554422,12.452131667058971,921.8337575897447,148.4449265023124,294,38.0,24,357,90,100,76,91,0.9951163046049063,1,1,1,1,1,1,1,,
17,229345,18,216.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,229345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,553,288,159,129,0.4479166666666667,334.45414491794173,185.0643777722218,18.536758418984277,872.0378703337886,125.60120540191707,267,216.0,28,358,98,88,84,88,0.9948118667646505,1,1,1,1,1,1,1,,
18,230345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,230345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,567,287,170,117,0.4076655052264808,332.2962630949208,200.7487532704898,13.228218142631192,833.117840212713,133.63223648188435,280,455.0,25,360,93,91,91,85,0.9945075220616473,1,1,1,1,1,1,1,,
19,231345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,231345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,549,293,154,139,0.47440273037542663,363.50602765882866,200.1664072570264,11.251793673867851,825.8819449769395,135.1312527704555,256,66.0,28,351,96,81,74,100,0.994203270467403,1,1,1,1,1,1,1,,
20,232345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,232345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,531,277,150,127,0.4584837545126354,343.6113249538512,194.31445825897913,18.790375896693433,731.079881192582,127.18099207298866,254,113.0,39,356,89,81,103,83,0.9938991119534326,1,1,1,1,1,1,1,,
21,233345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,233345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,559,277,141,136,0.49097472924187724,350.6802743303409,202.30932339524637,11.784149506711213,871.001922343632,136.99521099005344,282,-61.0,37,350,77,102,89,82,0.99359504649126,1,1,1,1,1,1,1,,
22,234345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,234345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,552,272,134,138,0.5073529411764706,372.93871284360233,212.32913941968238,10.624825332576295,790.6478409736571,139.16223768203898,281,-145.0,35,355,86,89,92,88,0.9932910740524175,1,1,1,1,1,1,1,,
23,235345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,235345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,580,285,145,140,0.49122807017543857,360.5263961132666,203.76700283689462,9.734403671655716,832.1373078292587,141.21896785771182,295,-40.0,30,356,89,94,85,88,0.9929871946084464,1,1,1,1,1,1,1,,
24,236345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,236345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,540,278,127,151,0.5431654676258992,400.56047938536176,213.1629360902171,13.073141920717454,884.1142633258944,143.61207512871187,263,-354.0,38,355,83,73,105,94,0.9926834081308967,1,1,1,1,1,1,1,,
25,237345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,237345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,574,268,144,124,0.4626865671641791,350.9327892387715,211.86340732765518,11.301593935765213,829.2286648559333,143.27460591898404,307,98.0,34,357,80,93,85,99,0.9923797145913269,1,1,1,1,1,1,1,,
26,238345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,238345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,512,282,168,114,0.40425531914893614,319.3847056592379,170.14052164085118,13.354091092211767,732.5111306579573,112.60822924134615,230,447.0,31,360,87,80,108,85,0.9920761139613042,1,1,1,1,1,1,1,,
27,239345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,239345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,530,267,132,135,0.5056179775280899,383.24008400432615,212.62379181426977,12.931174323866184,892.2452912598844,143.68285137404098,264,-144.0,38,357,95,84,103,75,0.9917726062124048,1,1,1,1,1,1,1,,
28,240345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,240345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,543,275,130,145,0.5272727272727272,404.3252649261121,218.89383545751508,13.491593196527495,863.4539942453582,150.20763292062506,273,-237.0,29,353,94,80,90,89,0.9914691913162134,1,1,1,1,1,1,1,,
29,241345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,241345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,564,285,154,131,0.45964912280701753,335.86181561504173,206.7421270938325,18.39785999804201,858.636035141197,132.1672335747394,280,125.0,35,357,79,89,98,91,0.9911658692443231,1,1,1,1,1,1,1,,
30,242345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,242345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,564,281,156,125,0.44483985765124556,342.8263765719702,186.04612093377852,19.366452882155006,785.3289757088119,133.85788639170096,283,214.0,32,359,81,86,92,100,0.9908626399683363,1,1,1,1,1,1,1,,
31,243345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,243345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,550,292,167,125,0.4280821917808219,315.3140473490995,195.70229985264587,12.92857461238317,822.8811115902251,130.60326868060545,258,336.0,28,350,104,82,73,91,0.9905595034598638,1,1,1,1,1,1,1,,
32,244345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,244345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,575,266,135,131,0.4924812030075188,373.49481629470245,214.82695721537908,8.95165207370905,869.1945343889388,149.08931566193945,310,-80.0,40,359,96,97,84,82,0.9902564596905248,1,1,1,1,1,1,1,,
33,245345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,245345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,603,278,136,142,0.5107913669064749,373.5993454998966,219.62340414982205,12.242182276382453,933.2083978390081,156.3388522880885,326,-165.0,35,359,76,92,91,100,0.9899535086319475,1,1,1,1,1,1,1,,
34,246345,18,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,246345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,537,280,162,118,0.42142857142857143,335.16647452181746,221.59945524280866,11.364374279214157,937.3905052652589,128.85449948377314,257,341.0,33,361,86,101,82,92,0.9896506502557689,1,1,1,1,1,1,1,,
35,247345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,247345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,541,283,121,162,0.5724381625441696,392.9503853568173,198.7652668215778,9.832390427471468,773.7988056674999,138.1496031988319,259,-506.0,32,356,95,77,85,99,0.9893478845336343,1,1,1,1,1,1,1,,
36,248345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,248345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,593,276,130,146,0.5289855072463768,396.9654458512157,222.44648641920014,15.659879779793844,1051.6145319624975,168.01918384040377,318,-235.0,25,358,91,81,84,102,0.989045211437198,1,1,1,1,1,1,1,,
37,249345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,249345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,573,276,124,152,0.5507246376811594,389.8522729102874,200.76057201695846,17.66418014956022,881.4849042120948,149.42280132393907,297,-391.0,37,356,81,92,82,101,0.9887426309381228,1,1,1,1,1,1,1,,
38,250345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,250345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,575,271,133,138,0.5092250922509225,392.7529651842732,231.35749324929785,17.4376458636697,883.6192711872429,154.82872018491406,304,-164.0,38,359,80,75,103,101,0.9884401430080801,1,1,1,1,1,1,1,,
39,251345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,251345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,557,266,145,121,0.4548872180451128,360.7072461082818,221.9910875380398,17.59358308340599,853.5178306198163,146.01317613851018,293,141.0,33,358,105,72,81,100,0.9881377476187503,1,1,1,1,1,1,1,,
40,252345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,252345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,564,282,149,133,0.4716312056737589,337.43619534060593,201.3974425049548,11.189216817558755,811.7301134468927,132.55961121286614,282,70.0,30,349,91,91,83,84,0.987835444741822,1,1,1,1,1,1,1,,
41,253345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,253345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,589,277,154,123,0.44404332129963897,354.370250936261,213.74047884071607,13.109233404056688,846.4666210332357,152.37837344925535,312,214.0,32,356,88,91,80,97,0.987533234348993,1,1,1,1,1,1,1,,
42,254345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,254345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,572,282,131,151,0.5354609929078015,386.58166980415587,228.49391967783643,10.265701573260575,979.4502473597231,149.53272565027765,291,-275.0,25,349,74,82,108,85,0.9872311164119691,1,1,1,1,1,1,1,,
43,255345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,255345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,583,291,137,154,0.5292096219931272,381.52588747907885,193.62393779819246,14.100763811382583,805.8087069224227,149.76243651337546,293,-251.0,27,353,83,73,100,97,0.9869290909024654,1,1,1,1,1,1,1,,
44,256345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,256345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,553,273,151,122,0.4468864468864469,341.13575496760217,194.74091370860057,9.82119439178858,772.3055278454585,133.5209262735431,281,191.0,33,358,72,83,108,95,0.9866271577922052,1,1,1,1,1,1,1,,
45,257345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,257345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,506,288,147,141,0.4895833333333333,335.3512119162885,181.17480395353766,12.567029784681822,736.2979379692641,110.2639304424687,218,-15.0,25,352,73,104,82,93,0.9863253170529208,1,1,1,1,1,1,1,,
46,258345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,258345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,558,291,145,146,0.5017182130584192,343.4379226285767,200.19380636088812,9.83282613738454,815.9956624843016,129.90597913181742,267,-100.0,30,353,74,99,86,94,0.9860235686563529,1,1,1,1,1,1,1,,
47,259345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,259345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,547,277,125,152,0.5487364620938628,390.67843433094686,226.87614382070387,11.952593625445093,892.9964854716586,147.19575298958588,270,-378.0,36,361,88,83,93,97,0.9857219125742508,1,1,1,1,1,1,1,,
48,260345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,260345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,549,272,155,117,0.43014705882352944,327.11060793479777,217.5852398883919,12.302143300563237,852.5165383413206,133.03871789137202,278,266.0,38,351,95,97,83,76,0.9854203487783726,1,1,1,1,1,1,1,,
49,261345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,261345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,561,279,138,141,0.5053763440860215,375.28546259861855,221.2847576765398,15.668809172664538,853.6910171710133,148.43878633246882,284,-102.0,24,352,87,103,93,69,0.9851188772404851,1,1,1,1,1,1,1,,
50,262345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,262345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,554,278,159,119,0.42805755395683454,338.2248333763569,213.8040539580154,13.76800097995157,854.7748359705739,132.76932109664145,280,319.0,27,360,88,95,90,87,0.9848174979323635,1,1,1,1,1,1,1,,
51,263345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,263345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,570,273,115,158,0.5787545787545788,406.40928783332294,210.36550541501379,18.689707996915203,801.8498370554848,156.04928147328698,298,-523.0,31,356,80,91,93,92,0.9845162108257919,1,1,1,1,1,1,1,,
52,264345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,264345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,530,293,159,134,0.45733788395904434,323.33047009726283,184.78316227171416,9.529204014054972,817.1700580993939,120.67694029891449,238,169.0,27,349,96,81,85,87,0.9842150158925629,1,1,1,1,1,1,1,,
53,265345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,265345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,561,289,163,126,0.4359861591695502,336.85543376375415,209.88715684197498,9.933207836654576,869.3146671733286,138.54317289075883,273,280.0,30,354,67,100,91,96,0.9839139131044776,1,1,1,1,1,1,1,,
54,266345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,266345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,559,278,154,124,0.4460431654676259,354.4168010157439,186.64047527891967,13.326552438908056,797.7321091638491,131.6279695605686,281,207.0,31,358,94,79,105,80,0.983612902433346,1,1,1,1,1,1,1,,
55,267345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,267345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,577,285,161,124,0.43508771929824563,334.8353172432723,207.74542505989155,12.970319313887394,780.5632459489856,137.38669253623883,293,310.0,20,353,79,91,93,90,0.9833119838509865,1,1,1,1,1,1,1,,
56,268345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,268345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,554,273,128,145,0.5311355311355311,386.1925186703208,209.6146693517117,10.217315187866674,815.3999791474021,145.91374665903496,281,-257.0,29,357,90,73,109,85,0.9830111573292263,1,1,1,1,1,1,1,,
57,269345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,269345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,550,282,165,117,0.4148936170212766,323.22527794250504,177.1678203411781,9.667309395192964,823.45487562727,126.63908880583585,270,393.0,29,358,86,89,94,89,0.982710422839901,1,1,1,1,1,1,1,,
58,270345,19,455.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,270345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,503,293,172,121,0.4129692832764505,323.1820202122491,185.0870613015843,10.2943689145348,675.6300668723482,107.4778119894782,211,426.0,28,361,97,82,93,89,0.9824097803548549,1,1,1,1,1,1,1,,
59,271345,19,671.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,271345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,559,277,177,100,0.36101083032490977,328.5747510098475,203.86846460855946,18.783791077942997,857.3485900854126,136.68053866996195,282,671.0,33,357,84,105,95,73,0.9821092298459412,1,1,1,1,1,1,1,,
60,272345,19,671.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,272345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,583,283,135,148,0.5229681978798587,378.70388664601234,203.62996245502217,15.599720451680101,867.1776954291194,153.7916633913421,301,-208.0,26,361,91,92,84,94,0.9818087712850212,1,1,1,1,1,1,1,,
61,273345,19,671.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,273345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,544,290,161,129,0.44482758620689655,368.61174271498146,197.93202566270446,9.210747044064375,768.3637545216918,135.4212544679247,254,245.0,25,363,88,95,90,90,0.9815084046439653,1,1,1,1,1,1,1,,
62,274345,19,671.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,274345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,552,282,152,130,0.46099290780141844,335.44135024732134,193.75712860215256,10.58739344224029,820.4261848146334,127.13237926740642,271,133.0,29,358,87,92,85,94,0.9812081298946521,1,1,1,1,1,1,1,,
63,275345,19,671.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,275345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,579,280,138,142,0.5071428571428571,385.88576252968403,229.513071459754,13.689063077246175,1082.1052979166302,158.0411152377405,299,-142.0,34,362,102,96,77,87,0.9809079470089691,1,1,1,1,1,1,1,,
64,276345,19,671.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,276345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,525,283,152,131,0.4628975265017668,342.2940400153017,193.3000362386365,14.169142933867272,888.6238764615675,129.63880355422663,242,117.0,31,360,106,82,81,91,0.9806078559588122,1,1,1,1,1,1,1,,
65,277345,19,671.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,277345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,532,276,152,124,0.4492753623188406,338.5987541577361,186.89011276582573,9.877056696301851,715.6080237116937,125.25858134087306,256,190.0,30,360,87,99,90,84,0.980307856716086,1,1,1,1,1,1,1,,
66,278345,19,671.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,278345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,552,280,145,135,0.48214285714285715,359.8141917409762,209.37672610491398,9.393024945164841,803.577237489176,139.4490111450368,272,1.0,33,360,95,83,106,76,0.9800079492527037,1,1,1,1,1,1,1,,
67,279345,19,671.0,0.0298066391476967,0.8,0.0468976715099706,175.214912,758.004,0.9996940680814423,0.0468976715099706,279345,1440.0,4,8,0.9,933.218912,q_learning,True,,simulation ended,571,302,146,156,0.5165562913907285,352.26384205112066,192.04406958466603,17.365773308661172,749.3620884862657,135.9084907285395,269,-172.0,24,359,86,97,86,90,0.9797081335405871,1,1,1,1,1,1,1,,
